,,,,,,,,,"Normalized abundance",,,,,,"Raw abundance",,,,,,,,
"G5E9D5_HUMAN;RNZ2_HUMAN","9","9","8.683","0.447946186514327","1.07789080850754","compmix2","compmix1","ElaC homolog 2 (E. coli), isoform CRA_a OS=Homo sapiens GN=ELAC2 PE=1 SV=1 [G5E9D5_HUMAN,RNZ2_HUMAN]","167412.398003991","142987.151520117","174743.043175747","189639.078132554","180162.724791944","153128.938562193","229744.656535747","198706.056829512","260024.040809563","189639.078132554","184431.306351086","152541.108852503",,,
"E9PGT1_HUMAN;TSN_HUMAN","9","9","9.716","0.0323564054502893","1.07804711284496","compmix2","compmix1","Translin OS=Homo sapiens GN=TSN PE=1 SV=1 [E9PGT1_HUMAN,TSN_HUMAN]","581969.718471416","589435.344234855","554086.578546973","626025.528067515","630942.068349535","603193.685674127","798653.114575383","819125.157496232","824501.098834734","626025.528067515","645890.930168506","600878.152291176",,"x",
"PSB1_HUMAN","9","9","11.233","0.217453820649026","1.07807066702847","compmix2","compmix1","Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2","1200409.94867331","1284026.18538634","1184516.76795698","1320152.67145988","1417586.92462886","1217650.90628434","1647355.71945794","1784382.56480731","1762604.28348546","1320152.67145988","1451173.70242621","1212976.60118261",,,
"REV_tr|E5RH10|E5RH10_HUMAN","1","1","0.9","0.267150004653661","1.07828721808741","compmix2","compmix1","Integrator complex subunit 8 (Fragment) OS=Homo sapiens GN=INTS8 PE=1 SV=1","223613.553021355","226462.491678081","262294.05827241","261153.018026005","240686.860458914","266299.698097234","306871.053447336","314709.876116431","390303.154121771","261153.018026005","246389.435701763","265277.429702424","x",,
"D6RFM5_HUMAN;SDHA_HUMAN","6","6","5.982","0.137213536276124","1.07833370324432","compmix2","compmix1","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=1 [D6RFM5_HUMAN,SDHA_HUMAN]","140533.961893806","145996.448695287","133367.457408072","142433.644283584","151976.975097025","158379.40360117","192858.636468074","202888.010027048","198455.65555858","142433.644283584","155577.753860016","157771.418463195",,,
"A8JNM5_DROME;A8JNM6_DROME;A8JNM7_DROME;M9MRR4_DROME;M9MRS5_DROME;M9MRX1_DROME;M9MRX4_DROME;M9MS19_DROME;M9MSK6_DROME;M9PEN3_DROME;Q7KU92_DROME;X2JC49_DROME","1","1","0.874","0.260002859701078","1.07836054611095","compmix2","compmix1","Ankyrin 2, isoform K OS=Drosophila melanogaster GN=Ank2 PE=1 SV=1 [A8JNM5_DROME,A8JNM6_DROME,A8JNM7_DROME,M9MRR4_DROME,M9MRS5_DROME,M9MRX1_DROME,M9MRX4_DROME,M9MS19_DROME,M9MSK6_DROME,M9PEN3_DROME,Q7KU92_DROME,X2JC49_DROME]","349150.467579746","406228.022561029","407690.517255178","412202.721986804","400281.950508919","441723.057484495","479148.827743882","564526.026839517","606658.404076285","412202.721986804","409765.799925456","440027.375798966","x",,
"K7EKX7_HUMAN","2","2","1.532","0.4073284138025","1.07837177295474","compmix2","compmix1","Glutathione peroxidase (Fragment) OS=Homo sapiens GN=GPX4 PE=1 SV=3","57749.2255107152","52391.5690345361","59015.5536525117","54443.4374334224","59131.1220839204","68838.8715952283","79250.8567964507","72807.3955127298","87817.3027804373","54443.4374334224","60532.1112041188","68574.6136810473",,,
"QCR1_HUMAN","3","2","2.611","0.733910358230391","1.07841540088543","compmix1","compmix2","Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens GN=UQCRC1 PE=1 SV=3","23128.4732464358","39182.488348283","32456.59333429","23148.0333282929","24180.022671127","40548.6145777997","31739.8424821079","54451.0305554285","48296.5982297036","23148.0333282929","24752.9180854965","40392.9569956379",,,
"PLRG1_HUMAN","5","5","4.81","0.247193527379393","1.07842966761306","compmix2","compmix1","Pleiotropic regulator 1 OS=Homo sapiens GN=PLRG1 PE=1 SV=1","124592.95240065","140692.231286672","149215.035657789","151293.667106697","153115.456669036","142600.209998153","170982.348961871","195516.857342157","222037.431740609","151293.667106697","156743.209388207","142052.797857561",,,
"DHB4_HUMAN","8","8","7.701","0.123077936771707","1.07850059801776","compmix1","compmix2","Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3","283056.268395026","283543.862096406","257195.886863635","260509.912017946","259274.607541809","244050.028950619","388445.933145019","394034.584061636","382716.88856088","260509.912017946","265417.580844333","243113.172344579",,,
"6PGL_HUMAN","6","6","6.964","0.111305549962376","1.07854614209753","compmix2","compmix1","6-phosphogluconolactonase OS=Homo sapiens GN=PGLS PE=1 SV=2","308438.154813636","300571.349080814","290706.612843272","341077.399957876","324479.259335598","304828.687396965","423278.19674675","417697.303127073","432582.074729828","341077.399957876","332167.121429844","303658.514335621",,,
"REV_sp|Q13882|PTK6_HUMAN","1","1","0.895","0.0232655981018838","1.07866770841174","compmix2","compmix1","Protein-tyrosine kinase 6 OS=Homo sapiens GN=PTK6 PE=1 SV=1","3257289.46185188","3112502.19436647","3078770.08832242","3477884.98595799","3378081.04333276","3335892.41547984","4470068.27196174","4325374.91194618","4581322.52100047","3477884.98595799","3458117.65725226","3323086.62783081","x","x",
"E9PN81_HUMAN;H0YEF3_HUMAN;RNH2C_HUMAN","2","2","1.994","0.305460572398481","1.07887396509521","compmix1","compmix2","Ribonuclease H2 subunit C OS=Homo sapiens GN=RNASEH2C PE=1 SV=1 [E9PN81_HUMAN,H0YEF3_HUMAN,RNH2C_HUMAN]","75339.4461211454","62543.9730638818","71778.5950511864","61107.3677403274","66480.3184084322","66746.4261010528","103390.40225852","86915.9650629631","106809.175287575","61107.3677403274","68055.4314709809","66490.2006439562",,,
"VIME_HUMAN","43","38","51.414","0.0272543205612658","1.07896813477476","compmix1","compmix2","Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4","13147934.4804935","13083867.7894059","14009827.4678023","12480517.4942316","12452563.1677614","12363321.743906","18043273.5412074","18182359.3859461","20847135.7887416","12480517.4942316","12747600.7875762","12315861.5583933",,"x",
"UBA1_HUMAN;Q5JRS0_HUMAN","39","34","42.745","0.157001296045827","1.07900754728964","compmix2","compmix1","Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3","2106697.95126413","2157436.82492286","2350870.20366945","2468045.73893156","2422164.03686025","2247430.52283182","2891079.77072404","2998141.85947252","3498180.86412822","2468045.73893156","2479552.18278722","2238803.11089918",,,
"A0A0B4J1Z1_HUMAN;C9JAB2_HUMAN;SRSF7_HUMAN","7","6","7.452","0.020535342398403","1.07912649040406","compmix1","compmix2","Serine/arginine-rich-splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1 [A0A0B4J1Z1_HUMAN,C9JAB2_HUMAN,SRSF7_HUMAN]","1614110.30416619","1555571.91514895","1513424.04008913","1468806.33832824","1427652.03077085","1443261.11795635","2215088.14079965","2161743.61184117","2252030.3367186","1468806.33832824","1461477.28035263","1437720.74281929",,"x",
"ELP3_HUMAN","2","2","1.994","0.166020874587073","1.07929425752685","compmix2","compmix1","Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2","56538.4617232581","56701.5545037523","61713.8696841875","62328.7338018394","66995.4876531778","59502.5029409461","77589.2922181294","78796.886236027","91832.4957471291","62328.7338018394","68582.8065809546","59274.0853775644",,,
"COPB2_HUMAN","21","19","20.142","0.190758958026915","1.07934738936422","compmix2","compmix1","Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2","454352.96238489","511811.514582608","456587.780526073","524320.685895806","529276.044241731","482047.204700201","623521.11631916","711253.051910342","679419.320614973","524320.685895806","541816.140783649","480196.727115387",,,
"B0QY89_HUMAN;EIF3L_HUMAN","19","17","22.24","0.025286633923283","1.07941116951305","compmix2","compmix1","Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens GN=EIF3L PE=1 SV=1 [B0QY89_HUMAN,EIF3L_HUMAN]","846556.480502271","863693.627884759","910999.387939081","941660.057530095","948338.155339104","939407.771545668","1161752.83413878","1200255.78019582","1355600.41602752","941660.057530095","970807.058195599","935801.583173874",,"x",
"WDR43_HUMAN","4","4","3.491","0.011673797738016","1.07950589342629","compmix2","compmix1","WD repeat-containing protein 43 OS=Homo sapiens GN=WDR43 PE=1 SV=3","181652.597318889","176120.558919522","174012.108682103","195857.005402596","189526.279574697","188682.042541663","249286.875269893","244750.814443521","258936.383543497","195857.005402596","194016.711115959","187957.731961754",,"x",
"FBX22_HUMAN;H3BRE0_HUMAN;H3BTH6_HUMAN","1","1","0.997","0.573448464254982","1.07963373263144","compmix1","compmix2","F-box only protein 22 OS=Homo sapiens GN=FBXO22 PE=1 SV=1 [FBX22_HUMAN,H3BRE0_HUMAN,H3BTH6_HUMAN]","43133.8662995004","35471.7983856258","30279.8204570025","34172.5328627756","35757.4400937431","30924.1239942475","59193.7957773075","49294.3674373949","45057.4805561737","34172.5328627756","36604.638367207","30805.4128022244","x",,
"REV_sp|O15550|KDM6A_HUMAN;REV_tr|A0A087X0R0|A0A087X0R0_HUMAN;REV_tr|F5H6S1|F5H6S1_HUMAN;REV_tr|F8W8R6|F8W8R6_HUMAN;REV_tr|H0Y5J3|H0Y5J3_HUMAN;REV_tr|H0Y6I7|H0Y6I7_HUMAN","2","2","1.375","0.320670688172128","1.07963814364621","compmix2","compmix1","Lysine-specific demethylase 6A OS=Homo sapiens GN=KDM6A PE=1 SV=2 [REV_sp|O15550|KDM6A_HUMAN,REV_tr|A0A087X0R0|A0A087X0R0_HUMAN,REV_tr|F5H6S1|F5H6S1_HUMAN,REV_tr|F8W8R6|F8W8R6_HUMAN,REV_tr|H0Y5J3|H0Y5J3_HUMAN,REV_tr|H0Y6I7|H0Y6I7_HUMAN]","71295.3461557037","74028.1552314017","82943.0731398363","86686.6677491101","85538.1913834662","74220.4416461703","97840.5722063003","102875.27700225","123422.32710971","86686.6677491101","87564.8411622344","73935.525019205",,,
"TSR1_HUMAN","11","11","10.916","0.13290705893103","1.07969794238049","compmix1","compmix2","Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens GN=TSR1 PE=1 SV=1","402765.662466762","408666.480015978","419623.506847256","350509.213930881","394085.397616027","395590.620830023","552726.440162533","567914.696803695","624415.12912971","350509.213930881","403422.432582243","394072.031842325",,,
"H0Y852_HUMAN","1","1","0.997","0.615615843369824","1.07974408640356","compmix1","compmix2","Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial (Fragment) OS=Homo sapiens GN=SUCLG2 PE=1 SV=1","81372.3980283079","57609.5787936289","72502.77734644","72356.986165644","69803.1377443952","53705.5046508882","111669.588748487","80058.7473489216","107886.785035422","72356.986165644","71456.9781094879","53499.3405417126","x",,
"PURA_HUMAN","1","1","0.997","0.489601125685152","1.07975409731421","compmix2","compmix1","Transcriptional activator protein Pur-alpha OS=Homo sapiens GN=PURA PE=1 SV=2","136368.370191972","134621.339590953","124205.45846273","157922.377575356","149977.889422816","118813.33515385","187142.079951255","187080.274492084","184822.265957685","157922.377575356","153531.304002933","118357.2358106","x",,
"J3KP15_HUMAN;Q9V3T8_DROME;SRSF2_HUMAN","8","7","8.945","0.0241233041365652","1.07983172563664","compmix2","compmix1","Serine/arginine-rich-splicing factor 2 (Fragment) OS=Homo sapiens GN=SRSF2 PE=1 SV=7 [J3KP15_HUMAN,SRSF2_HUMAN]","2543768.94629182","2472818.94059228","2460259.72991592","2777411.58004876","2695640.51810985","2600685.16621277","3490884.36603233","3436421.35474872","3660956.48094201","2777411.58004876","2759508.12123901","2590701.68418381",,"x",
"KBP_HUMAN","3","3","2.989","0.213265424848487","1.07985198452053","compmix2","compmix1","KIF1-binding protein OS=Homo sapiens GN=KIF1BP PE=1 SV=1","88394.7004694159","94332.683522226","91425.4815833798","104045.172722598","102343.183100443","89656.1601301357","121306.488295103","131092.027315549","136044.461182705","104045.172722598","104767.992253341","89311.9890343516",,,
"TBB5_HUMAN","37","4","46.134","0.126283861006507","1.07995924358386","compmix2","compmix1","Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2","8542049.77787448","8069396.21793601","8137049.45025827","9267869.25870906","9164267.87334687","8295229.28971908","11722490.7816101","11213860.0315808","12108227.2568379","9267869.25870906","9381396.16607437","8263385.65342818",,,
"OSBL9_HUMAN","2","2","1.482","0.5483406486994","1.07999637415335","compmix2","compmix1","Oxysterol-binding protein-related protein 9 OS=Homo sapiens GN=OSBPL9 PE=1 SV=2","21152.704193078","26342.8909055479","28661.4085424699","23308.0923356731","30184.3984464651","28756.7970166287","29028.4400533174","36608.1282246885","42649.2244215482","23308.0923356731","30899.5550735153","28646.405735917",,,
"B2MG_HUMAN;zz|ZZ_FGCZCont0026|","3","3","2.991","0.390190490802753","1.07999667780999","compmix2","compmix1","Beta-2-microglobulin OS=Homo sapiens GN=B2M PE=1 SV=1 [B2MG_HUMAN,zz|ZZ_FGCZCont0026|]","174210.819304765","220450.604018454","195939.225061917","228243.470181774","215124.362518986","194478.905467614","239074.317811457","306355.289859929","291564.734868743","228243.470181774","220221.287467425","193732.341953133",,,
"SYLC_HUMAN","27","27","26.473","0.056882605981268","1.08000067410791","compmix2","compmix1","Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2","611020.221619586","633588.906508942","599237.524240613","682676.569792452","675961.547637702","632717.510080122","838519.922216523","880484.378665316","891687.357768233","682676.569792452","691977.052511241","630288.640960031",,,
"F8W8W7_HUMAN;J3KQ45_HUMAN;TGON2_HUMAN","2","2","1.691","0.433306304512464","1.08002313796418","compmix1","compmix2","Trans-Golgi network integral membrane protein 2 OS=Homo sapiens GN=TGOLN2 PE=1 SV=2 [F8W8W7_HUMAN,J3KQ45_HUMAN,TGON2_HUMAN]","33779.4217099062","34453.9111457259","42557.834599096","31622.4560563137","36068.176333575","34891.5841944398","46356.4331629343","47879.8322320473","63327.6147619353","31622.4560563137","36922.7368568308","34757.6427592009",,,
"U3IP2_HUMAN","5","5","4.869","0.130649168486601","1.08006248625746","compmix2","compmix1","U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens GN=RRP9 PE=1 SV=1","71784.4244139928","73469.662903329","64461.9836135905","75924.3470948103","74111.3118864659","76470.8019965102","98511.7478050577","102099.152664496","95921.7898073781","75924.3470948103","75867.2254896141","76177.2467106221",,,
"TOPK_HUMAN","5","5","4.888","0.140844374582314","1.08008071502785","compmix2","compmix1","Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens GN=PBK PE=1 SV=3","321649.968503293","333287.461878406","326455.469674351","371498.679945667","362366.38911071","326118.476159414","441409.133490588","463162.155735766","485777.681482486","371498.679945667","370951.908051974","324866.576087714",,,
"CPSF2_HUMAN","1","1","0.997","0.690292023745211","1.08012425867301","compmix2","compmix1","Cleavage and polyadenylation specificity factor subunit 2 OS=Homo sapiens GN=CPSF2 PE=1 SV=2","31133.4642986981","32201.2024265728","37914.383704759","33959.8718409852","29319.9518089679","46081.7318871297","42725.3127447696","44749.2931450763","56417.9899614108","33959.8718409852","30014.627168431","45904.8338342106","x",,
"GDIR1_HUMAN;J3KTF8_HUMAN;J3QQX2_HUMAN","9","9","11.268","0.081582254202507","1.08014200169107","compmix2","compmix1","Rho GDP-dissociation inhibitor 1 OS=Homo sapiens GN=ARHGDIA PE=1 SV=3 [GDIR1_HUMAN,J3KTF8_HUMAN,J3QQX2_HUMAN]","5119383.80203237","4619722.98558838","4845741.43231196","5412067.50905735","5206228.29668548","5135411.34489574","7025471.75296155","6419926.04476615","7210640.52135583","5412067.50905735","5329579.06264209","5115697.58348427",,,
"LAT1_HUMAN","4","4","4.985","0.00154698766444805","1.08023681578193","compmix2","compmix1","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens GN=SLC7A5 PE=1 SV=2","484521.615736399","498446.446759064","484598.746043091","529825.189171923","530751.321290403","524743.185740616","664922.392359799","692679.915105797","721100.662019719","529825.189171923","543326.371457784","522728.807286538",,"x",
"B7ZKJ8_HUMAN;ITIH4_HUMAN","1","1","0.99","0.62306384338584","1.08027049346877","compmix1","compmix2","ITIH4 protein OS=Homo sapiens GN=ITIH4 PE=1 SV=1 [B7ZKJ8_HUMAN,ITIH4_HUMAN]","59213.192611557","67435.8451097166","87025.611200236","58603.6965937794","70041.1223726298","69152.5384670941","81259.8992734273","93714.0905896863","129497.293093657","58603.6965937794","71700.6012891854","68887.076451925","x",,
"REV_sp|Q92819|HYAS2_HUMAN","1","1","0.5","0.417704927028628","1.08036935405739","compmix1","compmix2","Hyaluronan synthase 2 OS=Homo sapiens GN=HAS2 PE=2 SV=1","47361.5724862801","46213.4780337607","51515.9235674007","37391.2349241731","48486.5350881499","48419.7954846472","64995.5937169834","64221.8401782335","76657.5788574299","37391.2349241731","49635.3228286939","48233.9220985308","x",,
"TM9S2_HUMAN","4","4","3.491","0.326160407966214","1.08039382806523","compmix2","compmix1","Transmembrane 9 superfamily member 2 OS=Homo sapiens GN=TM9SF2 PE=1 SV=1","131704.06576626","116216.66171953","138148.819869904","146211.551739644","144511.177690017","126384.426737367","180741.126192516","161503.703952925","205570.497816708","146211.551739644","147935.069890193","125899.263569805",,,
"HPPD_HUMAN","18","18","19.408","0.00362361770499164","1.08041420624291","compmix2","compmix1","4-hydroxyphenylpyruvate dioxygenase OS=Homo sapiens GN=HPD PE=1 SV=2","1220837.1119288","1196404.16322516","1192132.31586289","1287327.68525496","1285666.11114351","1326624.70697412","1675388.47964826","1662616.19398325","1773936.4973664","1287327.68525496","1316127.29926985","1321532.0744274",,"x",
"CAPG_HUMAN","11","9","11.864","0.0488079285084708","1.08049162328486","compmix2","compmix1","Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=1 SV=2","645211.160927845","617955.349642683","677156.391403043","709153.494820686","699584.323862016","687764.823367516","885441.092342904","858758.773209939","1007633.48258478","709153.494820686","716159.52135279","685124.639217798",,"x",
"SRSF9_HUMAN","7","6","7.782","0.153677623910111","1.08063699397964","compmix2","compmix1","Serine/arginine-rich splicing factor 9 OS=Homo sapiens GN=SRSF9 PE=1 SV=1","320631.673486248","368347.626928261","361387.687511713","369849.362937967","385682.833084829","379533.228385242","440011.699120539","511884.485503056","537758.099537671","369849.362937967","394820.786736922","378076.280341625",,,
"PCNA_HUMAN","15","13","16.699","0.0018421696243216","1.08064369432138","compmix1","compmix2","Proliferating cell nuclear antigen OS=Homo sapiens GN=PCNA PE=1 SV=1","1958657.31031319","1960725.94133708","1975399.52786706","1853925.47968511","1790699.00734381","1810256.53480422","2687919.51130409","2724777.12986406","2939466.76282095","1853925.47968511","1833125.90097316","1803307.34163858",,"x",
"ERO1A_HUMAN","3","3","2.984","0.0841102843134436","1.08071718261712","compmix2","compmix1","ERO1-like protein alpha OS=Homo sapiens GN=ERO1A PE=1 SV=2","43803.1988585027","46893.4150985957","45782.8764627975","46581.9308773553","49943.3937008329","50970.4057934217","60112.3393302916","65166.7335592768","68126.5950357094","46581.9308773553","51126.6986802539","50774.7411520962",,,
"NUDC1_HUMAN","3","3","2.894","0.295518071278003","1.08101991834074","compmix2","compmix1","NudC domain-containing protein 1 OS=Homo sapiens GN=NUDCD1 PE=1 SV=2","83406.7001981591","88337.3363570594","100345.288820656","90879.061226072","101957.072760714","101297.84631243","114461.317789315","122760.427015457","149317.460661981","90879.061226072","104372.733831077","100908.985237906",,,
"REV_tr|H0Y8E8|H0Y8E8_HUMAN","1","1","0.941","0.265931308249589","1.0812848249833","compmix2","compmix1","Ubiquitin carboxyl-terminal hydrolase BAP1 (Fragment) OS=Homo sapiens GN=BAP1 PE=1 SV=1","40406.9213856607","34746.9127437716","41805.0933735212","43062.2680958689","43391.0037980339","40012.6415613624","55451.5339729753","48287.0100209147","62207.5082810093","43062.2680958689","44419.06350827","39859.041466607","x",,
"RL12_HUMAN","11","9","11.869","0.000671659640801958","1.08139964238018","compmix2","compmix1","60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1","4508502.96324314","4515771.43318315","4452528.97726189","4818802.74362186","4830408.44193928","4924599.1631732","6187143.10965191","6275466.88979904","6625526.00348666","4818802.74362186","4944854.93702975","4905694.66528007",,"x",
"A0A087WT96_HUMAN;ARI1_HUMAN","1","1","0.985","0.511824091678991","1.08145828364243","compmix1","compmix2","E3 ubiquitin-protein ligase ARIH1 (Fragment) OS=Homo sapiens GN=ARIH1 PE=1 SV=1 [A0A087WT96_HUMAN,ARI1_HUMAN]","40599.9917546603","50646.802079123","42492.9930684354","44737.7274373679","34040.736414358","44887.6903819569","55716.4897716013","70382.7317711922","63231.1281922371","44737.7274373679","34847.2609597974","44715.3760026265","x",,
"AN32B_HUMAN","10","4","10.124","0.0238920207257817","1.08154681853831","compmix2","compmix1","Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens GN=ANP32B PE=1 SV=1","1138618.76554827","1119933.59658527","1163165.66392839","1223330.36521783","1278814.10914507","1198603.77065956","1562557.97261687","1556346.75229572","1730833.0596109","1223330.36521783","1309112.95331592","1194002.58349563",,"x",
"NDKA_HUMAN","12","6","13.85","0.0356931879472876","1.08157486863658","compmix2","compmix1","Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1","8289691.49791377","8670380.6255816","8104416.4176474","8895633.14925696","8893470.75836551","9320016.99370705","11376172.5456564","12049034.6650336","12059668.11051","8895633.14925696","9104183.07590939","9284239.41348508",,"x",
"ECI1_HUMAN","3","3","2.894","0.294950301029125","1.08159563580955","compmix1","compmix2","Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens GN=ECI1 PE=1 SV=1","290963.980012365","272344.10183258","329210.786193765","289293.052089389","275460.409320727","260433.732850957","399297.90415296","378470.526901244","489877.69326016","289293.052089389","281986.871577879","259433.982659957",,,
"C9JQV0_HUMAN;CG050_HUMAN","4","4","3.988","0.147720896645557","1.08171908870657","compmix2","compmix1","Uncharacterized protein C7orf50 (Fragment) OS=Homo sapiens GN=C7orf50 PE=1 SV=1 [C9JQV0_HUMAN,CG050_HUMAN]","270286.68856403","279426.28082966","301643.573453858","295857.714793739","299828.979814138","325241.929085552","370921.886136815","388312.473169212","448856.67222141","295857.714793739","306932.804734687","323993.393893259",,,
"RS11_HUMAN","11","11","11.742","0.323567614525974","1.08175643117839","compmix2","compmix1","40S ribosomal protein S11 OS=Homo sapiens GN=RPS11 PE=1 SV=3","1836719.95326576","1832181.59318378","1561511.0741331","2041194.15100068","1874239.66417496","1742598.67485626","2520581.50917434","2546141.91489743","2323585.60252729","2041194.15100068","1918645.88015082","1735909.20595009",,,
"A0A087X1Z3_HUMAN;H0YM70_HUMAN;PSME2_HUMAN","6","6","5.817","0.0315597039901901","1.08191341256884","compmix2","compmix1","Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=1 [A0A087X1Z3_HUMAN,H0YM70_HUMAN,PSME2_HUMAN]","579496.55221369","600835.75661945","629244.697232399","646942.295847015","651791.072585463","659072.265505991","795259.12022842","834968.056435683","936339.128921998","646942.295847015","667233.908255632","656542.226036412",,"x",
"GTF2I_HUMAN","8","7","7.882","0.0120427620125327","1.08191666167613","compmix2","compmix1","General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2","247792.936196722","241882.773597543","240372.293585251","271467.698399683","259558.842872146","258824.55740786","340053.088643669","336139.098132821","357682.766310976","271467.698399683","265708.550540455","257830.98450211",,"x",
"DREB_HUMAN","13","13","12.947","0.0141868453868804","1.08203758072248","compmix2","compmix1","Drebrin OS=Homo sapiens GN=DBN1 PE=1 SV=4","569586.234324159","554038.748665591","588433.549818159","608612.152825751","619106.864748666","624792.655320323","781658.917335227","769935.297736225","875610.648589578","608612.152825751","633775.316000479","622394.208046791",,"x",
"HYPK_HUMAN","4","3","3.981","0.265071967228544","1.08221843874934","compmix2","compmix1","Huntingtin-interacting protein K OS=Homo sapiens GN=HYPK PE=1 SV=2","249699.710024641","296325.981139631","274472.664388803","308614.503502456","304793.6191764","274550.326664194","342669.807019426","411797.609941954","408425.365548681","308614.503502456","312015.070914894","273496.385845864",,,
"ATX2_HUMAN","1","1","0.997","0.250870038378341","1.08230715037563","compmix1","compmix2","Ataxin-2 OS=Homo sapiens GN=ATXN2 PE=1 SV=2","374278.604892394","428274.366024194","424951.029591462","384052.952263421","350242.444642973","399859.542458118","513632.864440733","595163.338867223","632342.677868003","384052.952263421","358540.711901965","398324.565980342","x",,
"CLUS_HUMAN;E7ERK6_HUMAN;H0YC35_HUMAN;H0YLK8_HUMAN","1","1","0.997","0.612319617446148","1.08232105621234","compmix2","compmix1","Clusterin OS=Homo sapiens GN=CLU PE=1 SV=1 [CLUS_HUMAN,E7ERK6_HUMAN,H0YC35_HUMAN,H0YLK8_HUMAN]","38568.0177975199","19475.9705902081","24223.5753502917","27207.7912638822","33673.9287269141","28158.1964861531","52927.9558013653","27065.3221479366","36045.566283877","27207.7912638822","34471.762526073","28050.1031066701","x",,
"PCBP1_HUMAN","17","11","16.938","0.078519662417083","1.0823343872765","compmix2","compmix1","Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2","3585551.5659238","3523957.57903021","3822879.9629543","3851714.34749528","4126576.38967283","3854209.92940808","4920551.42167391","4897165.28736533","5688585.23596579","3851714.34749528","4224347.04617068","3839414.43010429",,,
"DDX21_HUMAN","28","25","33.682","0.0701361974319308","1.08239707335532","compmix2","compmix1","Nucleolar RNA helicase 2 OS=Homo sapiens GN=DDX21 PE=1 SV=5","1437429.2067379","1410003.70094098","1567721.99341199","1598134.09285617","1595285.1029129","1585531.54758209","1972623.79210755","1959450.70973444","2332827.67762617","1598134.09285617","1633082.06995884","1579445.02626175",,,
"A0A087WY71_HUMAN;AP2M1_HUMAN;E9PFW3_HUMAN","8","7","6.822","0.190512409248211","1.08251299383597","compmix2","compmix1","AP-2 complex subunit mu OS=Homo sapiens GN=AP2M1 PE=1 SV=1 [A0A087WY71_HUMAN,AP2M1_HUMAN,E9PFW3_HUMAN]","130006.954817229","130964.51029736","120736.058174535","149617.737562109","131574.034336214","132011.581907101","178412.133974873","181998.460345125","179659.671408987","149617.737562109","134691.407795558","131504.817277262",,,
"GCP60_HUMAN","6","6","5.981","0.119938693561619","1.08265151974505","compmix1","compmix2","Golgi resident protein GCP60 OS=Homo sapiens GN=ACBD3 PE=1 SV=4","209690.669267363","198620.558615244","213531.634333885","204629.76092647","183056.832193453","186683.692124703","287764.29561945","276018.562424171","317742.883442428","204629.76092647","187393.983616303","185967.052790716",,,
"COF2_HUMAN","8","3","7.754","0.0563132880540318","1.08271594253161","compmix2","compmix1","Cofilin-2 OS=Homo sapiens GN=CFL2 PE=1 SV=1","207391.134699894","209530.809563113","195892.009839612","229630.530927014","220539.639794104","213333.267191624","284608.580835514","291180.294942261","291494.476890695","229630.530927014","225764.868489841","212514.325757706",,,
"DPOE3_HUMAN","2","2","1.497","0.0683274220909965","1.08273130699406","compmix2","compmix1","DNA polymerase epsilon subunit 3 OS=Homo sapiens GN=POLE3 PE=1 SV=1","363707.299490166","346531.827998398","349009.368557536","366248.139043475","377784.219654041","402849.149857976","499125.570132031","481567.55607371","519338.708102114","366248.139043475","386735.032066611","401302.696907715",,,
